Organisation,PickupDate,DropoffDate,PassengerCount,PickupLongitude,PickupLatitude,DropoffLongitude,DropoffLatitude,JourneyDuration,id,name,type,changedOn,changedById,changedByName,deleted,Driver,Vehicle
1985651c-f63f-4bd0-9ebf-888f46376c66,24/03/2016 17:58,24/03/2016 18:36,1,-73.99232483,40.73072052,-73.87250519,40.77449799,2275,dc23c835-7128-08fc-6edf-b983b4a09e37,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,20/03/2016 23:16,20/03/2016 23:27,1,-73.9888382,40.76890182,-73.95553589,40.77174377,647,cdf92866-9caa-0149-0d11-75570c693777,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,16/05/2016 13:07,16/05/2016 13:34,3,-73.96472168,40.80660629,-73.98457336,40.76067734,1628,b266e279-6f6f-1895-9ad9-07fb1d994b92,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,17/06/2016 17:32,17/06/2016 18:11,1,-73.94314575,40.78963089,-73.98947906,40.76276398,2337,e33fd362-a093-67a4-36c7-c9f0d2bda531,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,23/03/2016 00:34,23/03/2016 00:45,1,-74.01116943,40.70360565,-74.00569153,40.74135971,674,d06a538f-72f9-6532-1bc8-3760580823a8,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,12/04/2016 21:29,12/04/2016 21:49,1,-73.98031616,40.7588501,-74.01013947,40.70508194,1190,bad7788b-2039-7611-4ee7-1d75f66f1895,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,11/06/2016 12:52,11/06/2016 13:12,1,-73.95049286,40.77126694,-74.00124359,40.74649048,1191,dbff9261-3426-0632-4064-5a40100fa167,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,25/02/2016 14:56,25/02/2016 15:09,1,-73.98712158,40.76847458,-73.97582245,40.75971222,785,858e0d56-8fa4-8780-35b9-1cd8accc1e4a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,07/01/2016 19:32,07/01/2016 19:40,1,-73.98638916,40.75661469,-73.99979401,40.76163101,520,4e57cbc2-674e-82dc-3c8c-2a009b558455,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,05/06/2016 18:43,05/06/2016 18:46,1,-73.96260834,40.75882721,-73.95419312,40.76405334,218,f4140da8-02fd-0462-3dba-5cd23fb09e90,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,13/06/2016 07:20,13/06/2016 07:24,1,-73.99041748,40.75688171,-73.98197937,40.75999069,222,f2147fa0-1ebb-0036-86a9-a472c91a9bbd,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,16/01/2016 21:22,16/01/2016 21:42,1,-73.99363708,40.7342186,-73.96146393,40.76929855,1204,686bf39d-16a5-3676-7b52-b65b523da0dc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,06/04/2016 23:42,07/04/2016 00:12,1,-73.78247833,40.64464569,-73.98112488,40.72088623,1782,cbfd0d93-17a6-7a49-05cd-4465aaa902d3,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,13/05/2016 20:46,13/05/2016 21:06,2,-74.01395416,40.7128334,-73.99755096,40.7180748,1174,6281eca9-3233-0a21-8d80-f778921091b1,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,28/01/2016 11:25,28/01/2016 11:30,1,-73.96882629,40.75419617,-73.97275543,40.74661255,336,6f0f84bd-5ef6-33bf-7bf8-4a4e85a783fb,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,24/06/2016 14:24,24/06/2016 14:32,1,-74.00328827,40.72697067,-73.99330139,40.73912048,470,988bab7a-4e63-0900-58ab-844530203785,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,27/05/2016 16:17,27/05/2016 16:23,1,-73.99105835,40.73957062,-74.00610352,40.73455048,346,234264bb-90d8-50b2-41d4-5fa6df157b1f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,22/05/2016 15:41,22/05/2016 15:48,1,-73.9668808,40.78868103,-73.96282196,40.77572632,419,cfcf124e-4b89-018d-3db4-844585175247,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,18/05/2016 19:15,18/05/2016 19:44,1,-73.96167755,40.77596664,-73.85739136,40.733284,1762,722c3b9b-1e74-6dc5-0e7f-67a4262e2ca2,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,31/03/2016 11:33,31/03/2016 12:12,3,-73.86431885,40.7698288,-73.98586273,40.760952,2341,3d34bbb1-5792-58d0-7ecd-d20da1d3031b,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,13/02/2016 13:12,13/02/2016 13:19,1,-73.99223328,40.74428177,-74.00823212,40.74882507,406,56a943ad-4805-1835-2249-1d0e996d9785,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,20/01/2016 19:21,20/01/2016 19:31,1,-73.97698212,40.75030136,-73.99912262,40.73950958,596,5d0517a8-8c81-7c9d-3715-59af07fca3c9,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,02/06/2016 23:34,02/06/2016 23:41,1,-73.97346497,40.75522995,-73.97736359,40.74282074,435,cf979f02-8e9a-5faf-8db0-2e5d31c9406f,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,04/02/2016 13:22,04/02/2016 13:40,1,-73.98186493,40.7587738,-73.97022247,40.78414154,1108,8afb706f-5f34-9cc5-2c8e-f20eda0e09a2,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,30/03/2016 16:14,30/03/2016 17:01,1,-73.7898407,40.6435585,-73.97066498,40.68727875,2824,771cb468-0f6f-8199-696e-5785a30e5b12,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,29/04/2016 10:40,29/04/2016 10:53,2,-73.99197388,40.74999619,-73.97788239,40.75489426,769,5d0c9e91-6514-5c56-4816-d89f91d73e88,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,01/06/2016 11:48,01/06/2016 12:19,1,-74.00502777,40.74645233,-73.97200775,40.74578094,1826,b535ea53-472b-592f-7727-9c14fe171dad,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,18/05/2016 21:09,18/05/2016 21:18,1,-73.98141479,40.75673294,-73.9705658,40.75569534,593,2e0fedc9-94fc-5df8-6b77-984f977d6cca,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,19/02/2016 20:01,19/02/2016 20:35,3,-73.78971863,40.64370728,-73.97869873,40.75034332,2065,edae6dc5-a4b3-8229-724f-8e233cef1a56,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,15/03/2016 21:03,15/03/2016 21:14,1,-73.97401428,40.75715256,-73.94973755,40.77709198,653,be67cde1-276b-71cd-2f7e-4d3ad8729999,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,06/06/2016 20:13,06/06/2016 20:45,6,-73.78813171,40.64146042,-73.97177124,40.74940872,1884,f1c6d34d-1273-7518-5ebb-ffe0d1de8c5d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,27/01/2016 08:07,27/01/2016 08:24,1,-73.95603943,40.76760864,-73.96820068,40.78668976,989,f06aa5b7-a176-24a3-8ecb-25d500258a42,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/04/2016 15:04,09/04/2016 15:11,1,-73.97316742,40.75569916,-73.98865509,40.7369957,419,48a2db97-2a38-94fb-a53b-f6182f408df4,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,27/05/2016 11:10,27/05/2016 11:26,4,-73.97580719,40.76062775,-73.98778534,40.75492096,962,f99465f3-5f6e-261b-05ca-115678829410,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,10/05/2016 10:31,10/05/2016 10:35,1,-73.96588135,40.76284027,-73.96099091,40.77087402,243,7e3feb87-7c2c-864f-14d9-e9ff0b826293,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,10/01/2016 08:45,10/01/2016 08:51,2,-73.98927307,40.7564888,-74.00279999,40.76050186,373,a0596051-60cc-0f6c-1946-b443a9ef4817,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,18/02/2016 17:47,18/02/2016 17:54,2,-73.945755,40.77368164,-73.95343018,40.78107834,384,88859883-5638-4cc8-39ec-70b402ff242c,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,22/05/2016 17:34,22/05/2016 18:20,1,-73.86367798,40.76977158,-74.00721741,40.70489502,2753,c5c66cb8-924a-020c-91ae-6d1066376187,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,12/03/2016 20:39,12/03/2016 21:05,1,-74.00824738,40.7473526,-73.97944641,40.71875,1561,7ce5be3f-4958-2c5f-8be8-e8f66b468454,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,26/01/2016 23:40,26/01/2016 23:48,1,-74.00679779,40.70607376,-73.97402191,40.74407578,505,8253ab14-5549-6211-8d11-77fa26cd8cec,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,30/01/2016 15:15,30/01/2016 15:30,2,-73.97727203,40.75735092,-74.00243378,40.7344017,900,74efb297-62b2-08ab-27ca-a10c1b7319bc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,27/06/2016 00:31,27/06/2016 01:06,1,-73.87081909,40.77373886,-73.85749817,41.01781082,2116,94b4c2d2-303a-152f-7121-14bcb8bc2b40,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,02/05/2016 06:58,02/05/2016 07:08,1,-73.9990921,40.74549103,-73.9785614,40.76232529,611,4f5c2cad-1f06-26aa-5d10-3aeff6155d37,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,11/04/2016 14:18,11/04/2016 14:34,1,-73.98435974,40.74271011,-73.98774719,40.75188828,972,ae0e72ad-0d48-6f83-75a7-8d314a6d535e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,21/01/2016 14:34,21/01/2016 14:44,1,-73.96167755,40.7711792,-73.95211029,40.78435898,604,4843415e-0b3d-5448-4eb4-316f18bf004a,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/02/2016 15:54,09/02/2016 16:04,1,-73.99385834,40.73579788,-73.99462128,40.75046158,594,53e6dd4f-a6c1-286e-3387-39a9dba46989,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,20/04/2016 20:29,20/04/2016 20:39,1,-73.95012665,40.78008652,-73.96282959,40.76268387,574,3f7f44b5-852b-9146-3562-3181782e8162,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,18/01/2016 11:13,18/01/2016 11:18,1,-73.95157623,40.76646805,-73.96021271,40.76054001,297,ddddec5f-5475-a781-924a-a956dfc96e91,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,07/01/2016 23:24,07/01/2016 23:26,1,-73.9992981,40.74953461,-74.00536346,40.74351883,101,faa8bc32-43ca-531f-4a20-b4986071130e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,10/06/2016 22:24,10/06/2016 22:41,1,-73.95372009,40.77529526,-73.99119568,40.72631836,1041,33ee5067-60ae-021e-1657-63aad0545f75,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,23/06/2016 22:17,23/06/2016 22:21,1,-73.97679901,40.74995041,-73.98156738,40.7457695,212,26c41a7e-4da5-36c1-0a9c-a5b12d1146a6,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,07/02/2016 18:08,07/02/2016 18:15,1,-73.96195221,40.80044556,-73.97841644,40.78279114,422,f56781cd-2bf7-25eb-77ac-7e88604437ce,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,02/03/2016 20:15,02/03/2016 20:37,1,-73.96389008,40.77365112,-74.00511169,40.75149155,1356,77514b99-47ca-a1ec-5f4f-bdab16747fe9,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,24/02/2016 22:56,24/02/2016 23:03,1,-74.00691223,40.73036194,-74.0059433,40.72706985,416,0bf91a0a-7b9c-10b7-13bc-e729f26b0707,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,06/04/2016 12:14,06/04/2016 12:33,1,-73.97864532,40.74803543,-73.97013092,40.76273727,1118,df1b9095-46df-958b-9d4b-93acf6c56171,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,17/06/2016 10:01,17/06/2016 10:16,1,-73.97682953,40.78821182,-73.98374939,40.76253128,874,e3794296-4544-7820-5128-f375b70a8d8b,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,16/06/2016 20:31,16/06/2016 20:36,1,-73.93694305,40.79823303,-73.94638062,40.78088379,321,b3a8ca09-108b-239e-154b-2fdba9294dcf,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,30/03/2016 23:49,30/03/2016 23:56,1,-73.99005127,40.73801041,-73.99093628,40.72521591,400,0eb40770-819c-9a34-8054-2dcef79c6b41,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,05/01/2016 17:58,05/01/2016 18:13,1,-73.97882843,40.7528038,-73.99103546,40.75041962,934,4218b532-a4a8-854e-08a9-435cc28d79cc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,19/03/2016 19:51,19/03/2016 20:04,3,-73.98356628,40.75556183,-73.98236847,40.76696014,773,0c4f60fe-4bda-1c42-64f2-bd5e7880888d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,22/01/2016 17:31,22/01/2016 17:37,3,-73.98841095,40.75896072,-73.99189758,40.77069092,337,72bfce40-382b-9dc7-628c-71527e788832,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,18/05/2016 19:08,18/05/2016 19:12,1,-73.9602356,40.76222992,-73.95059204,40.77531433,234,cc00bf93-46c8-644c-486d-036f0eed3829,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,25/05/2016 13:19,25/05/2016 13:27,5,-73.97028351,40.76483154,-73.95757294,40.78247833,474,8947bc6b-5aed-55ad-9bf2-e0122d2a14b6,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,26/03/2016 13:07,26/03/2016 13:29,1,-73.96865845,40.76450729,-73.87283325,40.77145386,1314,7a9e46a5-0c7f-170f-7550-fa12b3a46a27,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,19/01/2016 22:20,19/01/2016 22:28,2,-73.99453735,40.74023438,-73.97618866,40.76259232,482,89a8cafd-5ab3-20a4-16d9-7c5ad5819167,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,29/05/2016 00:15,29/05/2016 00:24,1,-73.98511505,40.76872635,-73.95166779,40.77443314,566,16cea96d-26f8-9a6d-45c3-58faf3fc9efc,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,10/02/2016 21:06,10/02/2016 21:09,2,-73.98493958,40.75185776,-73.9835434,40.74433517,189,e9100f5f-7c69-a576-52ac-46c3a03b744e,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,26/02/2016 20:59,26/02/2016 21:14,2,-74.00100708,40.73178101,-73.9871521,40.77100372,913,d1cca299-1d7d-282c-17be-888adc91a1a0,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,09/03/2016 13:41,09/03/2016 13:53,2,-73.97285461,40.76440048,-73.97180939,40.75788879,736,6c2a422c-189b-206d-9858-b831aeb91061,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,11/04/2016 10:44,11/04/2016 10:56,6,-73.99707794,40.72063828,-73.99963379,40.74583817,714,0132690c-720d-6e41-48d3-33d5a13f33e3,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
1985651c-f63f-4bd0-9ebf-888f46376c66,09/02/2016 06:58,09/02/2016 07:12,1,-73.97254944,40.79401779,-73.95405579,40.7663002,815,0989d3dd-082c-3da3-4c93-0035449c590b,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,03/03/2016 22:01,03/03/2016 22:17,2,-73.98477173,40.71057129,-73.9894104,40.73014832,972,ec0696f5-7857-0bef-41c7-658307aa4055,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,26/03/2016 14:47,26/03/2016 14:53,1,-73.98478699,40.74301529,-73.99360657,40.73528671,318,54a7d447-5059-88a1-69ca-a334eec174d2,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,22/05/2016 18:06,22/05/2016 18:16,1,-73.99182129,40.75007629,-73.97105408,40.75669861,625,d072b1ef-5e47-26c4-a32b-1f941a26462d,,Journey,30/09/2018,,,FALSE,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60,7fb4a13b-6d4f-4955-b09e-dc1ef1757e60
